Unnamed: 0,age,family_income,study_hours_per_day,attendance_rate,assignment_delay_days,travel_time_minutes,stress_index,gpa,gender_Male,internet_access_Yes,part_time_job_Yes,scholarship_Yes,semester_Year 2,semester_Year 3,semester_Year 4,department_Business,department_CS,department_Engineering,department_Science,parental_education_High School,parental_education_Master,parental_education_PhD,parental_education_Unknown,gpa_trend,study_efficiency,low_income_high_travel,dropout
5825,22.1,25000.0,2.48,78.2,3,18.5,4.7,2.36,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,0.7000000000000002,1.0508430049025217,0,0
5826,22.9,25000.0,3.32,77.7,0,24.2,3.4,2.41,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,0.2799999999999998,1.3775876448645439,0,0
5827,18.0,50419.0,3.42,80.2,2,47.7,6.7,1.85,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,-0.050000000000000044,1.8486386560072647,0,0
5828,21.4,71409.0,3.57,80.9,3,51.8,5.6,0.79,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,-0.22000000000000008,4.518930140124809,0,1
5829,20.9,46857.0,3.43,94.5,1,31.5,4.2,1.35,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,-0.13000000000000012,2.540721920578366,0,0
5830,22.4,47207.0,2.57,77.6,2,49.6,8.0,2.92,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,-0.06000000000000005,0.880133972143931,0,1
5831,21.9,28312.0,3.33,81.7,2,16.0,4.9,1.3,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,-0.3500000000000001,2.5615187575480185,0,0
5832,19.9,25000.0,1.8,70.5,0,12.1,5.7,2.0,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.22999999999999998,0.8999955000224998,0,0
5833,18.6,25000.0,1.5,82.0,0,23.1,5.9,0.46,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,-0.28,3.260798678289602,0,1
5834,22.4,25000.0,4.26,78.8,1,43.4,8.3,2.6,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,0.17999999999999972,1.6384552367106278,1,0
5835,19.7,54011.0,7.49,90.8,4,22.7,7.0,3.85,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,-0.6800000000000002,1.945449492338981,0,0
5836,25.7,25000.0,3.72,76.0,2,36.5,4.2,1.87,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,0.20999999999999996,1.9892941748974604,1,0
5837,17.0,59496.0,1.86,88.5,2,16.6,6.8,2.87,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,0.20999999999999996,0.6480813655701548,0,0
5838,22.9,35317.0,2.73,73.0,3,22.7,3.9,1.9,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,-0.039999999999999813,1.4368345429760896,0,1
5839,20.9,46503.0,4.51,83.8,3,35.0,4.1,3.74,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.17000000000000037,1.2058791286654311,0,0
5841,21.3,25000.0,4.3,89.4,2,19.3,7.0,0.74,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0.26,5.810732287401522,0,1
5842,19.8,30744.0,4.21,85.9,1,53.2,5.3,3.37,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.41000000000000014,1.2492544532508805,0,0
5844,23.1,25528.0,2.98,88.4,2,8.1,2.0,3.28,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,0.0,0.9085338154456847,0,0
5846,17.0,25000.0,3.49,81.9,3,38.3,7.2,2.17,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,-0.1200000000000001,1.6082875194123532,1,1
5847,20.1,62937.0,5.54,79.4,0,12.9,3.5,4.0,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,-0.22999999999999998,1.3849965375086564,0,0
5848,19.4,33746.0,1.91,80.7,1,30.2,5.4,1.02,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,0.3699999999999999,1.872530661464103,0,1
5849,17.0,25000.0,2.05,84.5,2,18.0,4.8,2.25,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.22999999999999998,0.9111070617463921,0,1
5850,23.0,58483.0,4.4,89.6,2,35.1,6.4,4.0,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,-0.27,1.099997250006875,0,0
5851,21.5,25000.0,2.84,78.2,2,13.8,4.7,2.17,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,-0.18999999999999995,1.3087497292639203,0,0
5852,18.1,45124.0,3.12,78.0,0,10.9,5.3,2.68,True,True,False,True,True,False,False,False,False,True,False,False,True,False,False,-0.4500000000000002,1.1641747605419381,0,0
5853,22.8,49668.0,5.68,88.5,3,37.4,7.0,1.19,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,-0.040000000000000036,4.773069133872824,0,1
5854,17.0,38486.0,5.51,83.6,1,37.5,5.5,1.9,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,-0.039999999999999813,2.899984736922437,0,0
5856,23.4,34680.0,3.74,68.2,4,36.4,8.0,0.0,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0.0,374000.0,0,1
5857,20.7,34605.0,5.97,86.9,1,19.7,9.4,2.63,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,-0.43999999999999995,2.2699533461849954,0,0
5858,23.5,25000.0,3.35,70.9,4,41.3,6.7,1.02,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,-0.20000000000000007,3.284281526651699,1,1
5859,20.9,25000.0,4.18,72.5,1,23.0,7.5,2.75,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,0.04999999999999982,1.5199944727473718,0,1
5860,23.4,32356.0,6.79,88.6,4,26.0,2.5,4.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.10999999999999988,1.6974957562606094,0,0
5861,21.9,69930.0,1.16,76.9,1,45.7,9.3,0.35,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.06,3.3141910231136253,0,1
5862,19.1,26746.0,0.83,76.0,0,30.3,2.1,1.07,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,0.41999999999999993,0.7756936851057465,0,0
5863,19.2,25000.0,2.62,99.3,2,24.5,6.8,2.16,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.0900000000000003,1.2129573474196877,0,0
5864,19.1,25285.0,3.04,87.3,2,26.3,8.4,1.1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0.1499999999999999,2.7636112398978185,0,1
5865,22.3,25000.0,5.39,72.8,3,21.4,5.3,2.62,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,-0.27,2.0572440563203953,0,0
5866,17.3,35805.0,2.11,78.7,0,23.6,6.2,1.71,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,-0.28,1.2339109128016794,0,1
5867,17.1,41988.0,4.99,81.0,3,30.5,2.6,3.37,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,1.4807077723804973,0,0
5868,21.6,25000.0,4.21,77.1,0,12.9,7.2,2.74,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,0.5699999999999998,1.5364907427345154,0,0
5869,24.2,29630.0,4.23,70.5,2,44.4,5.7,2.84,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,0.14000000000000012,1.4894313752416366,0,0
5870,22.6,25000.0,3.98,86.6,1,51.8,5.1,1.29,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.3500000000000001,3.0852474011829365,1,0
5871,19.5,25000.0,3.98,89.5,0,32.7,7.0,1.11,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,-0.4600000000000001,3.5855532833037533,1,0
5872,19.9,51312.0,5.7,76.5,5,43.5,5.4,3.76,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,-0.029999999999999805,1.5159534150175134,0,0
5873,21.2,25000.0,5.34,83.6,0,14.0,1.0,4.0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,0.0,1.3349966625083438,0,0
5874,20.1,37604.0,3.99,94.6,0,51.6,3.2,3.43,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,0.04999999999999982,1.1632619146882954,0,0
5875,19.7,43561.0,3.57,66.5,1,39.9,5.2,1.18,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,0.32000000000000006,3.025398089846696,0,1
5877,23.6,36753.0,1.29,81.1,1,50.0,9.0,0.67,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,0.15999999999999992,1.9253443978448084,0,1
5878,21.2,25000.0,4.16,76.1,2,25.1,6.1,0.7,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,0.3800000000000001,5.942772246110771,0,0
5879,21.1,32592.0,4.32,71.6,0,20.8,2.1,4.0,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,-0.33000000000000007,1.0799973000067502,0,0
5880,18.1,41616.0,5.38,97.2,2,18.6,8.3,2.59,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0.4700000000000002,2.077212057096305,0,0
5881,20.8,44794.0,4.89,83.3,2,5.0,6.7,4.0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0,1.2224969437576407,0,0
5882,19.3,25000.0,6.56,88.1,0,15.7,4.7,4.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.08999999999999986,1.63999590001025,0,0
5884,19.8,25000.0,4.01,84.2,2,38.4,3.7,1.43,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.030000000000000027,2.8041761945720656,1,1
5885,18.8,25251.0,3.6,92.3,3,24.2,5.5,1.69,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.16999999999999993,2.130164910266803,0,0
5886,20.9,46815.0,3.98,92.7,1,10.1,6.2,1.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,0.32000000000000006,2.6533156445623693,0,0
5887,22.0,25000.0,4.17,95.1,0,21.8,4.3,3.33,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,0.3599999999999999,1.252248491746271,0,0
5888,20.8,25000.0,3.99,95.0,1,27.8,7.1,1.69,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,-0.43999999999999995,2.360932775545707,0,0
5889,22.0,56181.0,3.38,95.6,1,28.0,3.4,3.11,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,-0.04999999999999982,1.0868132256809464,0,0
5890,18.7,26808.0,3.53,82.1,4,13.4,9.2,0.45,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,-0.09000000000000002,7.844270127330503,0,1
5891,22.6,26181.0,3.42,71.7,1,5.0,3.7,1.74,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,0.30000000000000004,1.96550594536813,0,0
5892,21.9,30729.0,3.89,83.8,2,38.2,7.7,2.16,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,0.5499999999999998,1.8009175883444983,0,1
5893,18.9,25000.0,6.14,85.4,1,17.7,6.6,2.69,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.050000000000000266,2.282519395838677,0,0
5894,20.3,25000.0,2.91,80.7,1,13.3,6.5,2.17,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,-0.4099999999999999,1.3410076451260593,0,0
5895,19.6,36814.0,4.59,82.3,2,15.6,6.3,2.11,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.3200000000000003,2.1753451405443576,0,0
5896,19.6,26717.0,3.94,93.8,2,15.9,3.9,3.25,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,-0.020000000000000018,1.212303962141655,0,0
5897,23.2,26845.0,7.95,76.5,0,29.9,7.6,1.67,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,0.22999999999999998,4.760450536224334,0,0
5898,18.7,25000.0,2.76,76.4,1,26.4,7.7,1.73,True,True,True,True,True,False,False,False,True,False,False,True,False,False,False,0.20999999999999996,1.5953665007716717,0,0
5899,20.8,44046.0,5.01,71.6,2,40.8,4.6,2.45,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.04999999999999982,2.044889612695458,0,0
5900,22.4,33420.0,4.57,100.0,2,47.0,7.5,3.78,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,0.07000000000000028,1.2089915106044695,0,0
5901,18.1,25395.0,4.63,82.3,2,33.0,6.1,3.22,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,0.009999999999999787,1.4378837332803314,1,0
5902,22.6,25000.0,3.33,81.9,0,32.9,6.9,1.3,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,-0.3500000000000001,2.5615187575480185,1,1
5903,18.8,28037.0,4.24,90.0,2,36.5,4.6,2.55,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,-0.34999999999999964,1.6627385774957746,1,0
5904,21.2,68010.0,4.79,92.3,0,34.5,3.4,1.86,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,-0.1200000000000001,2.5752549717474635,0,0
5905,21.5,35481.0,3.69,57.1,0,24.8,6.1,1.0,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,0.1399999999999999,3.689963100368996,0,1
5906,21.6,31367.0,7.5,75.8,1,35.2,5.0,2.93,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.27,2.5597182262176577,0,0
5907,19.9,32561.0,2.1,78.9,1,22.9,5.8,1.25,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.07000000000000006,1.6799865601075192,0,0
5908,23.5,25000.0,2.11,81.0,3,41.1,4.8,2.69,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,0.20999999999999996,0.784383701175832,1,0
5909,24.5,43782.0,4.56,77.7,3,26.3,5.5,1.39,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,-0.5899999999999999,3.2805519384752624,0,0
5910,22.4,42698.0,3.11,78.3,0,38.0,6.6,3.01,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.17000000000000037,1.0332191587403363,0,0
5911,19.8,25000.0,6.12,77.3,2,36.1,7.2,1.61,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,-0.7600000000000001,3.801218625971267,1,0
5912,21.2,25000.0,2.72,78.5,2,39.4,6.4,1.33,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.08999999999999986,2.045097405282667,1,0
5913,22.5,25000.0,4.58,79.2,1,43.1,2.6,3.54,True,True,True,True,True,False,False,False,True,False,False,True,False,False,False,-0.26000000000000023,1.2937816559840227,1,0
5915,20.5,31702.0,5.48,85.2,0,29.6,3.0,3.77,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.08000000000000007,1.4535770462147317,0,0
5916,21.1,34229.0,5.94,62.3,2,15.5,7.9,2.02,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,0.43999999999999995,2.9405795020816727,0,0
5917,19.6,25000.0,2.43,81.8,2,52.5,3.8,0.64,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.030000000000000027,3.7968156747550825,1,0
5918,17.0,69745.0,3.18,86.4,2,27.4,6.2,1.3,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,-0.3500000000000001,2.4461350297305406,0,1
5919,20.1,25000.0,5.06,80.1,2,34.0,6.1,2.41,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.050000000000000266,2.0995763503056,1,0
5920,20.8,27030.0,3.79,75.4,4,5.5,5.2,2.95,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.06000000000000005,1.2847414076562451,0,0
5921,21.1,31455.0,3.59,67.4,5,40.3,6.4,0.49,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,0.18000000000000005,7.3263810942633825,0,1
5922,17.0,51607.0,2.77,95.1,1,28.1,2.5,3.62,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,-0.18999999999999995,0.7651912563777448,0,0
5923,21.1,35986.0,5.42,89.5,0,33.8,3.2,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,1.354996612508469,0,0
5924,19.5,25000.0,3.78,81.4,2,19.9,6.1,1.33,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,0.30999999999999983,2.842083894106059,0,1
5925,20.8,53147.0,2.82,78.0,1,35.4,7.5,1.87,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,-0.51,1.5080133261319455,0,0
5926,24.2,46988.0,5.19,97.5,3,41.0,5.4,4.0,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,-0.29000000000000004,1.2974967562581097,0,0
5929,22.9,39260.0,5.25,72.6,0,44.8,7.5,0.98,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.07000000000000006,5.357088192977623,0,0
5930,17.0,25000.0,3.87,74.9,2,42.0,3.0,1.85,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,-0.2100000000000002,2.091880584429273,1,0
5931,18.2,70113.0,5.0,89.0,0,25.5,5.6,4.0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-0.1299999999999999,1.2499968750078125,0,0
5932,17.0,31399.0,4.98,85.8,0,30.7,3.7,4.0,False,True,True,True,False,False,True,True,False,False,False,False,True,False,False,-0.1499999999999999,1.2449968875077815,0,0
5933,22.2,52479.0,2.73,75.4,1,5.0,7.5,1.39,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.06999999999999984,1.9640146473766376,0,1
5934,19.3,37074.0,7.45,69.9,0,21.2,4.4,3.49,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0.0,2.134664370589196,0,0
5935,20.8,25000.0,3.6,80.5,3,26.9,5.4,1.39,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.3700000000000001,2.5899094251120496,0,0
5936,19.2,56529.0,3.37,81.2,1,25.7,9.8,1.17,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,-0.15999999999999992,2.880317262245622,0,1
5937,24.3,28430.0,4.87,78.4,2,44.3,4.3,2.67,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,0.08000000000000007,1.8239632061303142,0,0
5938,19.6,47275.0,2.17,65.1,1,17.1,6.5,0.37,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,0.25,5.864706359287586,0,1
5939,17.0,25000.0,1.87,68.5,4,36.4,4.7,1.0,True,True,True,True,False,False,True,False,False,True,False,False,True,False,False,-0.27,1.869981300186998,1,0
5940,21.4,25000.0,4.95,72.0,2,29.1,7.1,1.15,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,-0.05999999999999983,4.304310397300894,0,0
5941,21.3,25000.0,4.55,84.3,2,33.7,5.0,4.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-0.3999999999999999,1.1374971562571095,1,0
5942,23.0,25000.0,6.56,75.0,1,37.8,5.2,3.02,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,-0.10000000000000009,2.1721782378204044,1,1
5943,21.8,47599.0,4.75,69.6,1,30.5,4.3,2.03,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,0.13000000000000034,2.3398899512810285,0,0
5944,20.7,25000.0,2.87,76.8,1,15.0,5.6,0.85,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,0.08999999999999997,3.3764308655192297,0,0
5945,23.1,46814.0,2.34,94.3,1,41.6,5.8,4.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,-0.2400000000000002,0.5849985375036563,0,0
5946,25.7,25000.0,5.86,89.6,2,20.1,6.4,4.0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.0,1.4649963375091564,0,0
5947,20.6,31093.0,4.66,74.5,2,54.4,5.1,4.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,0.0,1.1649970875072815,0,0
5948,20.9,25000.0,2.85,84.9,1,35.7,7.7,1.95,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,-0.21999999999999997,1.4615309665078642,1,0
5949,21.8,25543.0,4.83,86.0,1,23.4,2.0,2.57,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,-0.09999999999999964,1.8793701191824157,0,0
5950,23.7,25000.0,4.53,83.5,4,19.8,3.3,2.65,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,0.1299999999999999,1.709427511594296,0,1
5951,17.5,25000.0,3.19,74.0,2,26.0,6.1,1.93,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-0.3899999999999999,1.6528411769887201,0,0
5952,24.2,25000.0,1.69,87.4,1,43.0,4.2,0.88,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,0.57,1.9204327223554278,1,1
5953,19.7,72047.0,4.27,76.2,3,28.1,4.9,4.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0,1.0674973312566718,0,0
5954,18.0,25000.0,6.5,99.5,1,27.1,6.9,1.59,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,-0.27,4.088024603618845,0,1
5955,17.9,25798.0,6.23,63.7,2,18.9,4.6,3.1,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,-0.4900000000000002,2.009670936545366,0,0
5956,19.3,25000.0,4.82,91.1,1,27.0,2.1,2.92,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,0.5800000000000001,1.6506792784956217,0,0
5957,19.2,25000.0,7.93,72.1,0,25.9,3.2,2.67,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,0.03000000000000025,2.9700263294894027,0,1
5958,21.9,59573.0,3.42,82.3,3,24.5,7.5,3.97,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,-0.4700000000000002,0.8614587872574627,0,0
5959,18.1,29203.0,4.03,97.8,2,31.5,6.4,2.85,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,-0.20999999999999996,1.4140301262100834,0,0
5960,22.6,25000.0,3.63,71.3,1,16.0,3.8,1.4,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,-0.5599999999999999,2.5928386225812674,0,0
5961,21.6,35540.0,4.64,87.9,0,50.9,7.3,3.05,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,-0.4099999999999997,1.521306487519713,0,0
5962,22.9,25000.0,5.36,80.7,2,32.5,5.9,2.52,True,True,True,False,False,False,True,False,False,False,True,False,True,False,False,-0.04999999999999982,2.1269756866044185,1,0
5963,20.4,40873.0,4.84,72.4,3,25.6,2.8,2.02,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,0.16000000000000014,2.3960277424369183,0,0
5964,28.1,34055.0,6.05,75.0,3,36.0,8.1,1.79,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.16999999999999993,3.379869386204546,0,1
5965,19.9,27541.0,4.97,71.3,1,36.4,4.7,2.34,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,0.5800000000000001,2.123922547339541,1,1
5966,19.9,44498.0,4.27,85.1,1,39.2,9.2,0.93,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,-0.07000000000000006,4.5913484801238695,0,1
5967,20.5,25000.0,4.09,80.5,1,55.3,3.6,1.98,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,-0.44999999999999996,2.065646133100338,1,0
5968,17.1,26761.0,3.78,77.9,4,14.1,3.2,2.72,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.18000000000000016,1.389700773158922,0,1
5969,23.7,28508.0,3.34,75.5,2,20.6,4.5,2.24,True,True,True,False,False,True,False,False,False,False,True,True,False,False,False,0.07999999999999963,1.4910647720322674,0,0
5970,21.1,47914.0,3.51,100.0,4,21.0,6.1,2.26,False,True,True,True,False,False,True,True,False,False,False,False,True,False,False,-0.23999999999999977,1.5530904730510042,0,1
5971,20.7,46486.0,8.83,74.8,0,26.4,6.0,1.25,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,0.28,7.063943488452092,0,0
5973,22.9,26670.0,4.32,90.4,2,33.0,7.1,1.97,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.5799999999999998,2.192882269633149,1,0
5974,21.8,25000.0,3.86,64.0,0,23.1,3.6,1.06,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,0.43999999999999995,3.641475080423769,0,1
5975,19.2,58051.0,4.23,71.9,1,27.8,6.0,1.6,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,0.039999999999999813,2.643733476665771,0,1
5976,24.9,26410.0,3.3,89.4,2,34.0,7.6,2.52,False,True,True,True,False,True,False,False,False,False,True,False,True,False,False,0.14000000000000012,1.3095186130213767,1,0
5977,18.7,41551.0,4.31,80.8,3,33.1,6.1,3.74,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.3500000000000001,1.1524033358199575,0,0
5978,24.4,25000.0,2.79,70.2,0,24.2,5.2,2.68,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0.6399999999999997,1.041040891638464,0,0
5979,23.6,25000.0,3.15,81.1,1,43.2,5.7,1.38,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,0.20000000000000018,2.2825921551293105,1,1
5982,19.1,42421.0,2.7,84.9,4,21.0,5.4,2.29,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,0.020000000000000018,1.1790341526892896,0,0
5983,21.5,25000.0,6.47,95.0,2,14.9,3.9,4.0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,0.0,1.6174959562601094,0,0
5984,21.8,29835.0,6.35,79.3,2,40.7,5.3,4.0,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,-0.1499999999999999,1.587496031259922,0,0
5985,17.0,32482.0,1.68,83.8,0,13.9,9.9,0.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,0.0,167999.99999999997,0,1
5986,18.7,45049.0,2.34,80.3,2,22.8,7.2,1.51,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.3500000000000001,1.5496586115323738,0,0
5987,19.8,25000.0,1.29,87.4,1,25.3,3.2,3.35,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,-0.54,0.3850734773926048,0,0
5988,23.8,33142.0,2.7,88.3,0,34.5,7.9,0.09,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,-0.08,29.996667036995895,0,1
5989,23.3,25000.0,4.49,99.7,0,5.0,6.9,4.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0,1.1224971937570158,0,0
5990,22.6,45601.0,2.95,81.3,0,35.0,9.3,0.0,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,0.46,295000.0,0,1
5991,25.7,39705.0,2.4,67.8,4,27.6,6.5,1.22,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,-0.18999999999999995,1.9671969901886048,0,0
5992,20.8,45685.0,3.1,97.1,1,29.9,8.2,0.71,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,-0.48,4.366135688229744,0,1
5993,20.9,34420.0,2.82,83.9,1,38.5,5.5,2.83,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,0.20999999999999996,0.9964629100250528,0,0
5994,21.1,40464.0,2.88,78.1,0,25.6,5.5,2.49,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,0.6099999999999999,1.1566218609563814,0,0
5995,25.5,25000.0,2.53,99.9,0,17.2,3.1,2.75,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0.6400000000000001,0.9199966545576197,0,0
5996,22.6,25000.0,2.38,81.8,2,55.7,7.6,1.29,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0.16999999999999993,1.8449469383958261,1,1
5997,18.4,53336.0,4.22,86.2,0,24.1,4.7,2.57,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,0.1200000000000001,1.6420169571324625,0,0
5998,17.1,32038.0,2.03,72.3,1,29.8,4.4,0.29,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.37000000000000005,6.999758629012792,0,0
